Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:36:28.426",,INFO,[1000000007743995],lop.AbstractLopService,Time taken (LOP:getAvailability): 3439 ms ,,,,,
22-04-15,"11:36:35.980",,INFO,[1000000007743995],lop.AbstractLopService,Time taken (LOP:getAvailability): 7547 ms ,,,,,
22-04-15,"11:36:29.470",,INFO,[1000000007743996],lop.AbstractLopService,Time taken (LOP:getAvailability): 3472 ms ,,,,,
22-04-15,"11:36:37.149",,INFO,[1000000007743996],lop.AbstractLopService,Time taken (LOP:getAvailability): 7671 ms ,,,,,
22-04-15,"11:37:30.565",,INFO,[1000000007743997],lop.AbstractLopService,Time taken (LOP:getAvailability): 2672 ms ,,,,,
22-04-15,"11:37:32.434",,INFO,[1000000007743997],lop.AbstractLopService,Time taken (LOP:getAvailability): 1861 ms ,,,,,
22-04-15,"11:36:34.925",,INFO,[1000000007743998],lop.AbstractLopService,Time taken (LOP:getAvailability): 8469 ms ,,,,,
22-04-15,"11:36:38.364",,INFO,[1000000007743998],lop.AbstractLopService,Time taken (LOP:getAvailability): 3339 ms ,,,,,
22-04-15,"11:36:29.701",,INFO,[1000000007744000],lop.AbstractLopService,Time taken (LOP:getAvailability): 3084 ms ,,,,,
22-04-15,"11:36:37.834",,INFO,[1000000007744000],lop.AbstractLopService,Time taken (LOP:getAvailability): 8124 ms ,,,,,
22-04-15,"11:36:37.759",,INFO,[1000000007744002],lop.AbstractLopService,Time taken (LOP:getAvailability): 2723 ms ,,,,,
22-04-15,"11:36:48.015",,INFO,[1000000007744002],lop.AbstractLopService,Time taken (LOP:getAvailability): 10246 ms ,,,,,
22-04-15,"11:36:48.038",,INFO,[1000000007744003],lop.AbstractLopService,Time taken (LOP:getAvailability): 10440 ms ,,,,,
22-04-15,"11:36:51.625",,INFO,[1000000007744003],lop.AbstractLopService,Time taken (LOP:getAvailability): 3579 ms ,,,,,
22-04-15,"11:36:39.182",,INFO,[1000000007744004],lop.AbstractLopService,Time taken (LOP:getAvailability): 2819 ms ,,,,,
22-04-15,"11:36:50.291",,INFO,[1000000007744004],lop.AbstractLopService,Time taken (LOP:getAvailability): 11103 ms ,,,,,
22-04-15,"11:36:47.914",,INFO,[1000000007744006],lop.AbstractLopService,Time taken (LOP:getAvailability): 11220 ms ,,,,,
22-04-15,"11:36:51.802",,INFO,[1000000007744006],lop.AbstractLopService,Time taken (LOP:getAvailability): 3879 ms ,,,,,
22-04-15,"11:36:48.487",,INFO,[1000000007744007],lop.AbstractLopService,Time taken (LOP:getAvailability): 10508 ms ,,,,,
22-04-15,"11:36:52.333",,INFO,[1000000007744007],lop.AbstractLopService,Time taken (LOP:getAvailability): 3835 ms ,,,,,
22-04-15,"11:36:49.825",,INFO,[1000000007744008],lop.AbstractLopService,Time taken (LOP:getAvailability): 11114 ms ,,,,,
