Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"07:38:27.529",,INFO,[1000000007743195],routing.{oee}-OEENode,Time taken (OEE:handle): 22 ,,,,
22-04-15,"07:38:28.367",,INFO,[1000000007743196],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:28.363",,INFO,[1000000007743197],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:27.966",,INFO,[1000000007743198],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:38:28.708",,INFO,[1000000007743199],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:30.065",,INFO,[1000000007743200],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"07:38:32.215",,INFO,[1000000007743201],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:32.997",,INFO,[1000000007743202],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:33.861",,INFO,[1000000007743203],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:33.883",,INFO,[1000000007743204],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:35.020",,INFO,[1000000007743205],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:34.859",,INFO,[1000000007743206],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:38:34.365",,INFO,[1000000007743207],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:35.229",,INFO,[1000000007743208],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:38:43.809",,INFO,[1000000007743209],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:38:42.604",,INFO,[1000000007743210],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:42.904",,INFO,[1000000007743211],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:43.167",,INFO,[1000000007743212],routing.{oee}-OEENode,Time taken (OEE:handle): 12 ,,,,
22-04-15,"07:38:42.803",,INFO,[1000000007743213],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:43.417",,INFO,[1000000007743214],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
22-04-15,"07:38:44.299",,INFO,[1000000007743215],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:47.507",,INFO,[1000000007743216],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:47.600",,INFO,[1000000007743217],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:48.531",,INFO,[1000000007743218],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:48.802",,INFO,[1000000007743219],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:49.292",,INFO,[1000000007743220],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:49.280",,INFO,[1000000007743221],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
22-04-15,"07:38:50.544",,INFO,[1000000007743222],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:50.307",,INFO,[1000000007743223],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:50.680",,INFO,[1000000007743224],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:49.812",,INFO,[1000000007743225],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:50.651",,INFO,[1000000007743226],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
22-04-15,"07:38:50.799",,INFO,[1000000007743227],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:50.808",,INFO,[1000000007743228],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:51.674",,INFO,[1000000007743229],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:51.804",,INFO,[1000000007743230],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:39:02.337",,INFO,[1000000007743231],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:39:01.947",,INFO,[1000000007743232],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:39:03.897",,INFO,[1000000007743233],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:04.348",,INFO,[1000000007743234],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:39:04.556",,INFO,[1000000007743235],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:03.904",,INFO,[1000000007743236],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
22-04-15,"07:39:04.358",,INFO,[1000000007743237],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:05.355",,INFO,[1000000007743238],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:05.343",,INFO,[1000000007743239],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:04.693",,INFO,[1000000007743240],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:05.759",,INFO,[1000000007743241],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:39:06.092",,INFO,[1000000007743242],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:39:06.287",,INFO,[1000000007743243],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:39:06.915",,INFO,[1000000007743244],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:06.213",,INFO,[1000000007743245],routing.{oee}-OEENode,Time taken (OEE:handle): 26 ,,,,
22-04-15,"07:39:16.418",,INFO,[1000000007743246],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:39:17.277",,INFO,[1000000007743247],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:39:18.929",,INFO,[1000000007743248],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:18.803",,INFO,[1000000007743249],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:39:17.972",,INFO,[1000000007743250],routing.{oee}-OEENode,Time taken (OEE:handle): 13 ,,,,
22-04-15,"07:39:19.086",,INFO,[1000000007743251],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:19.177",,INFO,[1000000007743252],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:19.870",,INFO,[1000000007743253],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:39:20.102",,INFO,[1000000007743254],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:39:19.725",,INFO,[1000000007743255],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:39:19.353",,INFO,[1000000007743256],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
